"Meter Serial","Meter Name","Timestamp","Date","Day","Time","TOU","Week ","Cumulative ImpWh","ImpkWh","Ptot","Stot","Cumulative ExpWh","ExpkWh","PFtot","MD","Qtot","Epoch"
"1421236137","UCT - School Of Design Solar PV","2023-08-30 22:00:00","2023-08-30","Wednesday","22-00-00","Standard","35","31993612.000","0.0200","0.0200","0.407491","84944976.0000","0.0000","0.0491","0.411","-0.4070","1693425604"
"1421236137","UCT - School Of Design Solar PV","2023-08-30 23:00:00","2023-08-30","Wednesday","23-00-00","Off-Peak","35","31993612.000","0.0000","0.0000","0.000000","84944976.0000","0.0000","","0.409","0.0000","1693429200"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 00:00:00","2023-08-31","Thursday","00-00-00","Off-Peak","35","31993612.000","0.0000","0.0000","0.000000","84944976.0000","0.0000","","0.000","0.0000","1693432800"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 01:00:00","2023-08-31","Thursday","01-00-00","Off-Peak","35","31993632.000","0.0200","0.0200","0.402162","84944976.0000","0.0000","0.0497","0.404","-0.4017","1693436403"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 02:00:00","2023-08-31","Thursday","02-00-00","Off-Peak","35","31993636.000","0.0040","0.0040","0.401020","84944976.0000","0.0000","0.0100","0.404","-0.4010","1693440003"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 03:00:00","2023-08-31","Thursday","03-00-00","Off-Peak","35","31993648.000","0.0120","0.0120","0.410062","84944976.0000","0.0000","0.0293","0.416","-0.4099","1693443604"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 04:00:00","2023-08-31","Thursday","04-00-00","Off-Peak","35","31993660.000","0.0120","0.0120","0.409290","84944976.0000","0.0000","0.0293","0.416","-0.4091","1693447203"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 05:00:00","2023-08-31","Thursday","05-00-00","Off-Peak","35","31993668.000","0.0080","0.0000","0.402000","84944984.0000","0.0080","0.0000","0.408","-0.4020","1693450803"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 06:00:00","2023-08-31","Thursday","06-00-00","Off-Peak","35","31993686.000","0.0180","0.0180","0.416273","84944984.0000","0.0000","0.0432","0.416","-0.4159","1693454404"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 07:00:00","2023-08-31","Thursday","07-00-00","Standard","35","31993690.182","0.0042","0.0042","0.061349","84944984.0000","0.0000","0.0682","0.416","-0.0612","1693458000"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 08:00:00","2023-08-31","Thursday","08-00-00","Peak","35","31993692.000","0.0018","0.0018","0.003191","84944984.0000","0.0000","0.5697","0.030","-0.0026","1693461600"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 09:00:00","2023-08-31","Thursday","09-00-00","Peak","35","31993692.000","0.0000","-1.7665","2.517938","84946752.0000","1.7680","-0.7016","3.328","1.7943","1693465203"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 10:00:00","2023-08-31","Thursday","10-00-00","Peak","35","31993692.000","0.0000","-7.3360","7.695617","84954088.0000","7.3360","-0.9533","11.897","2.3250","1693468803"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 11:00:00","2023-08-31","Thursday","11-00-00","Standard","35","31993692.000","0.0000","-4.9680","5.503925","84959056.0000","4.9680","-0.9026","6.787","2.3690","1693472403"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 12:00:00","2023-08-31","Thursday","12-00-00","Standard","35","31993692.000","0.0000","-5.1506","5.651985","84964208.0000","5.1520","-0.9113","6.787","2.3274","1693476004"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 13:00:00","2023-08-31","Thursday","13-00-00","Standard","35","31993692.000","0.0000","-5.2735","5.748677","84969480.0000","5.2720","-0.9173","6.124","2.2886","1693479603"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 14:00:00","2023-08-31","Thursday","14-00-00","Standard","35","31993692.000","0.0000","-6.0800","6.493443","84975560.0000","6.0800","-0.9363","9.001","2.2800","1693483203"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 15:00:00","2023-08-31","Thursday","15-00-00","Standard","35","31993692.000","0.0000","-0.6268","0.633732","84976186.3120","0.6263","-0.9891","9.001","0.0933","1693486800"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 16:00:00","2023-08-31","Thursday","16-00-00","Standard","35","31993692.000","0.0000","-0.3851","0.404740","84976571.4060","0.3851","-0.9515","0.614","0.1246","1693490400"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 17:00:00","2023-08-31","Thursday","17-00-00","Standard","35","31993692.000","0.0000","-4.3769","4.767054","84980952.0000","4.3806","-0.9182","5.433","1.8887","1693494003"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 18:00:00","2023-08-31","Thursday","18-00-00","Standard","35","31993692.000","0.0000","-2.4240","3.192782","84983376.0000","2.4240","-0.7592","5.433","2.0780","1693497603"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 19:00:00","2023-08-31","Thursday","19-00-00","Peak","35","31993712.000","0.0200","-0.1800","0.803423","84983576.0000","0.2000","-0.2240","3.069","0.7830","1693501203"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 20:00:00","2023-08-31","Thursday","20-00-00","Peak","35","31993728.000","0.0160","0.0160","0.404317","84983576.0000","0.0000","0.0396","0.404","-0.4040","1693504803"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 21:00:00","2023-08-31","Thursday","21-00-00","Standard","35","31993746.000","0.0180","0.0180","0.399295","84983576.0000","0.0000","0.0451","0.404","-0.3989","1693508404"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 22:00:00","2023-08-31","Thursday","22-00-00","Standard","35","31993764.000","0.0180","0.0180","0.400516","84983576.0000","0.0000","0.0450","0.404","-0.4001","1693512003"
"1421236137","UCT - School Of Design Solar PV","2023-08-31 23:00:00","2023-08-31","Thursday","23-00-00","Off-Peak","35","31993764.000","0.0000","0.0000","0.000000","84983576.0000","0.0000","","0.403","0.0000","1693515600"
